strategy,family,ticker,start_date,end_date,initial_cash_brl,final_equity_brl,final_profit_brl,final_return_pct,completed_trades,max_trade_gain_pct,max_trade_loss_pct
donchian_breakout_20_10_trend100,rompimento,MULT3,2007-07-27,2026-09-10,1000.0,1105.1168,105.1168,10.5117,62,26.0009,-12.7701
donchian_breakout_20_10_trend100,rompimento,PETR4,2000-01-03,2026-09-10,1000.0,19533.2523,18533.2523,1853.3252,87,73.0489,-13.6043
donchian_breakout_20_10_trend100,rompimento,PSSA3,2004-11-22,2026-09-10,1000.0,2629.6896,1629.6896,162.969,77,39.8517,-11.4311
donchian_breakout_20_10_trend100,rompimento,RADL3,2000-01-06,2026-09-10,1000.0,349607.2648,348607.2648,34860.7265,60,1194.0769,-20.7965
donchian_breakout_20_10_trend100,rompimento,RAIL3,2015-04-02,2026-09-10,1000.0,1116.4197,116.4197,11.642,37,42.268,-9.2166
donchian_breakout_20_10_trend100,rompimento,RENT3,2005-05-23,2026-09-10,1000.0,3119.7769,2119.7769,211.9777,74,124.5122,-16.5021
donchian_breakout_20_10_trend100,rompimento,SANB11,2009-10-07,2026-09-10,1000.0,826.5504,-173.4496,-17.345,56,40.508,-14.0159
donchian_breakout_20_10_trend100,rompimento,SBSP3,2000-01-03,2026-09-10,1000.0,2306.1935,1306.1935,130.6193,90,39.2233,-12.593
donchian_breakout_20_10_trend100,rompimento,SMTO3,2007-02-12,2026-09-10,1000.0,3207.4062,2207.4062,220.7406,60,59.2208,-25.9393
donchian_breakout_20_10_trend100,rompimento,SUZB3,2004-08-05,2026-09-10,1000.0,2253.1102,1253.1102,125.311,30,93.7079,-25.1637
donchian_breakout_20_10_trend100,rompimento,TOTS3,2006-03-09,2026-09-10,1000.0,1207.0516,207.0516,20.7052,69,71.9109,-16.9889
donchian_breakout_20_10_trend100,rompimento,UGPA3,2002-12-11,2026-09-10,1000.0,2947.7513,1947.7513,194.7751,48,42.1995,-13.3333
donchian_breakout_20_10_trend100,rompimento,USIM5,2000-01-03,2026-09-10,1000.0,78059.413,77059.413,7705.9413,74,106.5868,-31.4225
donchian_breakout_20_10_trend100,rompimento,VALE3,2000-01-03,2026-09-10,1000.0,3641.7641,2641.7641,264.1764,92,47.6614,-21.1121
donchian_breakout_20_10_trend100,rompimento,WEGE3,2000-01-03,2026-09-10,1000.0,52245.4159,51245.4159,5124.5416,70,119.0678,-9.8648
donchian_breakout_20_10_trend50,rompimento,ABEV3,2000-01-05,2026-09-10,1000.0,4256.3499,3256.3499,325.635,113,50.505,-12.5385
donchian_breakout_20_10_trend50,rompimento,B3SA3,2007-10-26,2026-09-10,1000.0,1958.6281,958.6281,95.8628,67,53.4722,-17.586
donchian_breakout_20_10_trend50,rompimento,BBAS3,2000-01-03,2026-09-10,1000.0,13712.8706,12712.8706,1271.2871,102,47.7,-18.7692
donchian_breakout_20_10_trend50,rompimento,BBDC4,2008-01-02,2026-09-10,1000.0,725.8777,-274.1223,-27.4122,72,32.1845,-23.6717
donchian_breakout_20_10_trend50,rompimento,BBSE3,2013-04-29,2026-09-10,1000.0,1354.0095,354.0095,35.4009,46,30.6651,-14.0883
donchian_breakout_20_10_trend50,rompimento,BPAC11,2017-02-24,2026-09-10,1000.0,10489.0532,9489.0532,948.9053,29,157.8381,-11.0283
donchian_breakout_20_10_trend50,rompimento,BRAP4,2000-01-03,2026-09-10,1000.0,23264.4243,22264.4243,2226.4424,88,133.0358,-17.1779
donchian_breakout_20_10_trend50,rompimento,CMIG4,2000-01-03,2026-09-10,1000.0,141.5549,-858.4451,-85.8445,95,63.1336,-98.2
donchian_breakout_20_10_trend50,rompimento,CPFE3,2000-01-03,2026-09-10,1000.0,346.8255,-653.1745,-65.3175,82,88.3118,-43.7956
donchian_breakout_20_10_trend50,rompimento,CPLE3,2000-01-03,2026-09-10,1000.0,6320.8154,5320.8154,532.0815,95,49.3586,-16.092
donchian_breakout_20_10_trend50,rompimento,CSMG3,2006-02-08,2026-09-10,1000.0,11523.1998,10523.1998,1052.32,63,87.8853,-14.598
donchian_breakout_20_10_trend50,rompimento,CSNA3,2000-01-03,2026-09-10,1000.0,51906.8885,50906.8885,5090.6888,96,264.9123,-33.843
donchian_breakout_20_10_trend50,rompimento,CYRE3,2000-01-03,2026-09-10,1000.0,16680.9996,15680.9996,1568.1,90,160.4918,-20.0
donchian_breakout_20_10_trend50,rompimento,EGIE3,2002-03-01,2026-09-10,1000.0,990.1488,-9.8512,-0.9851,91,45.4546,-14.3463
donchian_breakout_20_10_trend50,rompimento,ENEV3,2007-12-14,2026-09-10,1000.0,3873.6111,2873.6111,287.3611,54,110.4209,-21.0526
donchian_breakout_20_10_trend50,rompimento,ENGI11,2009-11-03,2026-09-10,1000.0,873.7815,-126.2185,-12.6219,63,33.971,-17.0909
donchian_breakout_20_10_trend50,rompimento,EQTL3,2008-04-07,2026-09-10,1000.0,2235.1877,1235.1877,123.5188,63,27.0192,-29.7859
donchian_breakout_20_10_trend50,rompimento,GGBR4,2000-01-03,2026-09-10,1000.0,3361.2552,2361.2552,236.1255,96,53.0492,-18.2609
donchian_breakout_20_10_trend50,rompimento,GOAU4,2000-01-03,2026-09-10,1000.0,22785.5778,21785.5778,2178.5578,97,196.6776,-77.8505
donchian_breakout_20_10_trend50,rompimento,HYPE3,2008-04-18,2026-09-10,1000.0,3016.5352,2016.5352,201.6535,61,39.7193,-11.5018
donchian_breakout_20_10_trend50,rompimento,ITSA4,2000-01-03,2026-09-10,1000.0,3590.9272,2590.9272,259.0927,98,22.4771,-19.7861
donchian_breakout_20_10_trend50,rompimento,ITUB4,2000-12-21,2026-09-10,1000.0,2142.9956,1142.9956,114.2996,105,22.8689,-14.2433
donchian_breakout_20_10_trend50,rompimento,KLBN11,2014-01-23,2026-09-10,1000.0,1390.0503,390.0503,39.005,43,27.2606,-9.5813
donchian_breakout_20_10_trend50,rompimento,LREN3,2000-01-04,2026-09-10,1000.0,952.578,-47.422,-4.7422,83,36.6188,-20.7248
donchian_breakout_20_10_trend50,rompimento,MGLU3,2011-05-02,2026-09-10,1000.0,34786.0559,33786.0559,3378.6056,47,136.2543,-19.2308
donchian_breakout_20_10_trend50,rompimento,MULT3,2007-07-27,2026-09-10,1000.0,681.563,-318.437,-31.8437,73,30.4337,-12.7701
donchian_breakout_20_10_trend50,rompimento,PETR4,2000-01-03,2026-09-10,1000.0,32527.2199,31527.2199,3152.722,91,73.0489,-13.7346
donchian_breakout_20_10_trend50,rompimento,PSSA3,2004-11-22,2026-09-10,1000.0,3084.6375,2084.6375,208.4638,85,39.8517,-16.6038
donchian_breakout_20_10_trend50,rompimento,RADL3,2000-01-06,2026-09-10,1000.0,353678.8959,352678.8959,35267.8896,63,1194.0769,-14.7619
donchian_breakout_20_10_trend50,rompimento,RAIL3,2015-04-02,2026-09-10,1000.0,648.3198,-351.6802,-35.168,44,42.268,-21.3483
donchian_breakout_20_10_trend50,rompimento,RENT3,2005-05-23,2026-09-10,1000.0,4148.3686,3148.3686,314.8369,83,147.1141,-16.5021
donchian_breakout_20_10_trend50,rompimento,SANB11,2009-10-07,2026-09-10,1000.0,968.759,-31.241,-3.1241,62,40.508,-13.677
donchian_breakout_20_10_trend50,rompimento,SBSP3,2000-01-03,2026-09-10,1000.0,2388.0699,1388.0699,138.807,97,39.2233,-18.7306
donchian_breakout_20_10_trend50,rompimento,SMTO3,2007-02-12,2026-09-10,1000.0,3414.4325,2414.4325,241.4432,66,64.0134,-25.9393
donchian_breakout_20_10_trend50,rompimento,SUZB3,2004-08-05,2026-09-10,1000.0,386.0801,-613.9199,-61.392,32,93.7079,-85.7143
donchian_breakout_20_10_trend50,rompimento,TOTS3,2006-03-09,2026-09-10,1000.0,2352.2779,1352.2779,135.2278,71,71.9109,-16.9889
donchian_breakout_20_10_trend50,rompimento,UGPA3,2002-12-11,2026-09-10,1000.0,5160.681,4160.681,416.0681,52,53.923,-11.9303
donchian_breakout_20_10_trend50,rompimento,USIM5,2000-01-03,2026-09-10,1000.0,108727.1178,107727.1178,10772.7118,87,106.5868,-24.7086
donchian_breakout_20_10_trend50,rompimento,VALE3,2000-01-03,2026-09-10,1000.0,7099.6779,6099.6779,609.9678,99,47.6614,-18.7113
donchian_breakout_20_10_trend50,rompimento,WEGE3,2000-01-03,2026-09-10,1000.0,51665.2506,50665.2506,5066.5251,78,161.1112,-9.8648
donchian_breakout_40_20,rompimento,ABEV3,2000-01-05,2026-09-10,1000.0,7842.0948,6842.0948,684.2095,59,134.9997,-12.9213
donchian_breakout_40_20,rompimento,B3SA3,2007-10-26,2026-09-10,1000.0,578.8001,-421.1999,-42.12,42,58.3569,-66.9948
donchian_breakout_40_20,rompimento,BBAS3,2000-01-03,2026-09-10,1000.0,6320.3546,5320.3546,532.0355,57,85.0794,-19.8473
donchian_breakout_40_20,rompimento,BBDC4,2008-01-02,2026-09-10,1000.0,520.8191,-479.1809,-47.9181,46,29.1415,-28.2645
donchian_breakout_40_20,rompimento,BBSE3,2013-04-29,2026-09-10,1000.0,1410.0801,410.0801,41.008,28,30.0279,-14.0883
donchian_breakout_40_20,rompimento,BPAC11,2017-02-24,2026-09-10,1000.0,8111.2749,7111.2749,711.1275,17,128.1236,-16.1109
donchian_breakout_40_20,rompimento,BRAP4,2000-01-03,2026-09-10,1000.0,22002.3138,21002.3138,2100.2314,52,94.6641,-22.3022
donchian_breakout_40_20,rompimento,CMIG4,2000-01-03,2026-09-10,1000.0,1180.0907,180.0907,18.0091,59,82.5445,-18.7097
donchian_breakout_40_20,rompimento,CPFE3,2000-01-03,2026-09-10,1000.0,717.4397,-282.5603,-28.256,45,70.7826,-41.6058
donchian_breakout_40_20,rompimento,CPLE3,2000-01-03,2026-09-10,1000.0,6144.5262,5144.5262,514.4526,51,53.8462,-17.3913
donchian_breakout_40_20,rompimento,CSMG3,2006-02-08,2026-09-10,1000.0,1643.2131,643.2131,64.3213,45,104.2642,-30.0111
donchian_breakout_40_20,rompimento,CSNA3,2000-01-03,2026-09-10,1000.0,23173.4927,22173.4927,2217.3493,59,227.7311,-24.3854
donchian_breakout_40_20,rompimento,CYRE3,2000-01-03,2026-09-10,1000.0,23823.7426,22823.7426,2282.3743,50,142.8571,-20.5851
donchian_breakout_40_20,rompimento,EGIE3,2002-03-01,2026-09-10,1000.0,825.5692,-174.4308,-17.4431,58,85.8357,-12.0773
donchian_breakout_40_20,rompimento,ENEV3,2007-12-14,2026-09-10,1000.0,3877.5309,2877.5309,287.7531,31,166.6667,-22.8571
donchian_breakout_40_20,rompimento,ENGI11,2009-11-03,2026-09-10,1000.0,458.0719,-541.9281,-54.1928,43,33.971,-17.0909
donchian_breakout_40_20,rompimento,EQTL3,2008-04-07,2026-09-10,1000.0,2178.8783,1178.8783,117.8878,39,34.9423,-32.7908
donchian_breakout_40_20,rompimento,GGBR4,2000-01-03,2026-09-10,1000.0,1624.3524,624.3524,62.4352,56,53.0492,-54.9168
donchian_breakout_40_20,rompimento,GOAU4,2000-01-03,2026-09-10,1000.0,55223.0939,54223.0939,5422.3094,53,301.4853,-14.185
donchian_breakout_40_20,rompimento,HYPE3,2008-04-18,2026-09-10,1000.0,2742.6495,1742.6495,174.265,39,145.0182,-16.2011
donchian_breakout_40_20,rompimento,ITSA4,2000-01-03,2026-09-10,1000.0,2131.4901,1131.4901,113.149,62,33.2516,-16.1656
donchian_breakout_40_20,rompimento,ITUB4,2000-12-21,2026-09-10,1000.0,1011.7066,11.7066,1.1707,65,28.0457,-15.8025
donchian_breakout_40_20,rompimento,KLBN11,2014-01-23,2026-09-10,1000.0,1298.1844,298.1844,29.8184,21,25.3023,-10.4024
donchian_breakout_40_20,rompimento,LREN3,2000-01-04,2026-09-10,1000.0,3157.138,2157.138,215.7138,45,90.1463,-21.9609
donchian_breakout_40_20,rompimento,MGLU3,2011-05-02,2026-09-10,1000.0,14009.9853,13009.9853,1300.9985,28,343.114,-25.4422
donchian_breakout_40_20,rompimento,MULT3,2007-07-27,2026-09-10,1000.0,1325.4287,325.4287,32.5429,36,53.9018,-13.2796
donchian_breakout_40_20,rompimento,PETR4,2000-01-03,2026-09-10,1000.0,2088.4145,1088.4145,108.8414,60,41.0536,-22.5485
donchian_breakout_40_20,rompimento,PSSA3,2004-11-22,2026-09-10,1000.0,4660.056,3660.056,366.0056,43,76.0723,-17.5738
donchian_breakout_40_20,rompimento,RADL3,2000-01-06,2026-09-10,1000.0,199040.184,198040.184,19804.0184,42,993.7604,-20.0
donchian_breakout_40_20,rompimento,RAIL3,2015-04-02,2026-09-10,1000.0,837.4596,-162.5404,-16.254,24,44.9309,-14.602
donchian_breakout_40_20,rompimento,RENT3,2005-05-23,2026-09-10,1000.0,14578.1759,13578.1759,1357.8176,40,303.6055,-16.5021
donchian_breakout_40_20,rompimento,SANB11,2009-10-07,2026-09-10,1000.0,1220.626,220.626,22.0626,36,40.508,-12.5297
donchian_breakout_40_20,rompimento,SBSP3,2000-01-03,2026-09-10,1000.0,3617.4821,2617.4821,261.7482,58,142.4721,-18.7306
donchian_breakout_40_20,rompimento,SMTO3,2007-02-12,2026-09-10,1000.0,1274.0502,274.0502,27.405,38,52.5974,-16.25
donchian_breakout_40_20,rompimento,SUZB3,2004-08-05,2026-09-10,1000.0,280.99,-719.01,-71.901,20,103.0952,-85.7143
donchian_breakout_40_20,rompimento,TOTS3,2006-03-09,2026-09-10,1000.0,2722.2472,1722.2472,172.2247,38,156.8758,-12.3985
donchian_breakout_40_20,rompimento,UGPA3,2002-12-11,2026-09-10,1000.0,7136.6837,6136.6837,613.6684,28,105.6213,-16.9968
donchian_breakout_40_20,rompimento,USIM5,2000-01-03,2026-09-10,1000.0,53941.4121,52941.4121,5294.1412,52,172.7274,-39.0658
donchian_breakout_40_20,rompimento,VALE3,2000-01-03,2026-09-10,1000.0,5677.0048,4677.0048,467.7005,57,55.03,-18.3275
donchian_breakout_40_20,rompimento,WEGE3,2000-01-03,2026-09-10,1000.0,38722.5858,37722.5858,3772.2586,46,161.1112,-22.3836
donchian_breakout_55_20,rompimento,ABEV3,2000-01-05,2026-09-10,1000.0,6112.2141,5112.2141,511.2214,55,134.9997,-13.8078
donchian_breakout_55_20,rompimento,B3SA3,2007-10-26,2026-09-10,1000.0,1264.3707,264.3707,26.4371,38,47.6882,-14.5197
donchian_breakout_55_20,rompimento,BBAS3,2000-01-03,2026-09-10,1000.0,2381.7446,1381.7446,138.1745,50,79.2743,-19.8473
donchian_breakout_55_20,rompimento,BBDC4,2008-01-02,2026-09-10,1000.0,513.2531,-486.7469,-48.6747,39,29.1415,-28.2645
donchian_breakout_55_20,rompimento,BBSE3,2013-04-29,2026-09-10,1000.0,1154.9103,154.9103,15.491,25,30.0279,-7.7322
donchian_breakout_55_20,rompimento,BPAC11,2017-02-24,2026-09-10,1000.0,5312.347,4312.347,431.2347,16,128.1236,-16.1109
donchian_breakout_55_20,rompimento,BRAP4,2000-01-03,2026-09-10,1000.0,23889.9915,22889.9915,2288.9991,45,75.4978,-11.0924
donchian_breakout_55_20,rompimento,CMIG4,2000-01-03,2026-09-10,1000.0,798.1948,-201.8052,-20.1805,51,82.5445,-18.7097
donchian_breakout_55_20,rompimento,CPFE3,2000-01-03,2026-09-10,1000.0,1159.0857,159.0857,15.9086,35,70.5885,-36.0
donchian_breakout_55_20,rompimento,CPLE3,2000-01-03,2026-09-10,1000.0,6997.1079,5997.1079,599.7108,45,53.8462,-14.366
donchian_breakout_55_20,rompimento,CSMG3,2006-02-08,2026-09-10,1000.0,1582.4492,582.4492,58.2449,42,93.8986,-15.6788
donchian_breakout_55_20,rompimento,CSNA3,2000-01-03,2026-09-10,1000.0,11545.6964,10545.6964,1054.5696,52,227.7311,-24.3854
donchian_breakout_55_20,rompimento,CYRE3,2000-01-03,2026-09-10,1000.0,10356.3819,9356.3819,935.6382,43,112.5,-20.5851
donchian_breakout_55_20,rompimento,EGIE3,2002-03-01,2026-09-10,1000.0,840.0948,-159.9052,-15.9905,50,71.7277,-10.2967
donchian_breakout_55_20,rompimento,ENEV3,2007-12-14,2026-09-10,1000.0,4001.1272,3001.1272,300.1127,27,150.0,-22.8571
donchian_breakout_55_20,rompimento,ENGI11,2009-11-03,2026-09-10,1000.0,602.8633,-397.1367,-39.7137,38,33.971,-17.0909
donchian_breakout_55_20,rompimento,EQTL3,2008-04-07,2026-09-10,1000.0,1589.3635,589.3635,58.9363,34,34.9423,-32.7908
donchian_breakout_55_20,rompimento,GGBR4,2000-01-03,2026-09-10,1000.0,1335.0173,335.0173,33.5017,51,42.769,-54.9168
donchian_breakout_55_20,rompimento,GOAU4,2000-01-03,2026-09-10,1000.0,23723.0366,22723.0366,2272.3037,47,301.4853,-21.2
donchian_breakout_55_20,rompimento,HYPE3,2008-04-18,2026-09-10,1000.0,2174.0294,1174.0294,117.4029,34,136.421,-13.8499
donchian_breakout_55_20,rompimento,ITSA4,2000-01-03,2026-09-10,1000.0,2690.6675,1690.6675,169.0668,53,29.156,-16.1656
donchian_breakout_55_20,rompimento,ITUB4,2000-12-21,2026-09-10,1000.0,1281.5738,281.5738,28.1574,55,28.0457,-16.5807
donchian_breakout_55_20,rompimento,KLBN11,2014-01-23,2026-09-10,1000.0,1249.0194,249.0194,24.9019,19,22.1701,-11.442
donchian_breakout_55_20,rompimento,LREN3,2000-01-04,2026-09-10,1000.0,1903.5514,903.5514,90.3551,40,71.7979,-21.9609
donchian_breakout_55_20,rompimento,MGLU3,2011-05-02,2026-09-10,1000.0,11729.7117,10729.7117,1072.9712,23,328.9857,-25.4422
donchian_breakout_55_20,rompimento,MULT3,2007-07-27,2026-09-10,1000.0,1124.6922,124.6922,12.4692,33,53.9018,-13.3358
donchian_breakout_55_20,rompimento,PETR4,2000-01-03,2026-09-10,1000.0,2234.3266,1234.3266,123.4327,52,38.312,-19.8595
donchian_breakout_55_20,rompimento,PSSA3,2004-11-22,2026-09-10,1000.0,3817.3538,2817.3538,281.7354,37,69.5652,-17.5738
donchian_breakout_55_20,rompimento,RADL3,2000-01-06,2026-09-10,1000.0,151237.7756,150237.7756,15023.7776,38,991.0261,-25.6637
donchian_breakout_55_20,rompimento,RAIL3,2015-04-02,2026-09-10,1000.0,916.0995,-83.9005,-8.3901,21,44.9309,-14.602
donchian_breakout_55_20,rompimento,RENT3,2005-05-23,2026-09-10,1000.0,11671.8276,10671.8276,1067.1828,35,271.742,-16.5021
donchian_breakout_55_20,rompimento,SANB11,2009-10-07,2026-09-10,1000.0,938.1424,-61.8576,-6.1858,31,29.9203,-13.1943
donchian_breakout_55_20,rompimento,SBSP3,2000-01-03,2026-09-10,1000.0,2544.9485,1544.9485,154.4948,50,115.841,-16.022
donchian_breakout_55_20,rompimento,SMTO3,2007-02-12,2026-09-10,1000.0,1234.8437,234.8437,23.4844,31,45.9627,-20.2381
donchian_breakout_55_20,rompimento,SUZB3,2004-08-05,2026-09-10,1000.0,219.27,-780.73,-78.073,19,91.6854,-85.7143
donchian_breakout_55_20,rompimento,TOTS3,2006-03-09,2026-09-10,1000.0,2112.5531,1112.5531,111.2553,33,156.8758,-13.8939
donchian_breakout_55_20,rompimento,UGPA3,2002-12-11,2026-09-10,1000.0,9584.2567,8584.2567,858.4257,21,101.7991,-5.7038
donchian_breakout_55_20,rompimento,USIM5,2000-01-03,2026-09-10,1000.0,18415.5843,17415.5843,1741.5584,47,172.7274,-39.0658
donchian_breakout_55_20,rompimento,VALE3,2000-01-03,2026-09-10,1000.0,10521.4061,9521.4061,952.1406,45,55.03,-18.3275
donchian_breakout_55_20,rompimento,WEGE3,2000-01-03,2026-09-10,1000.0,25562.8154,24562.8154,2456.2815,43,119.0678,-22.3836
donchian_breakout_55_20_trend100,rompimento,ABEV3,2000-01-05,2026-09-10,1000.0,6042.8549,5042.8549,504.2855,53,134.9997,-13.8078
donchian_breakout_55_20_trend100,rompimento,B3SA3,2007-10-26,2026-09-10,1000.0,1264.3707,264.3707,26.4371,38,47.6882,-14.5197
donchian_breakout_55_20_trend100,rompimento,BBAS3,2000-01-03,2026-09-10,1000.0,2595.5746,1595.5746,159.5575,49,79.2743,-19.8473
donchian_breakout_55_20_trend100,rompimento,BBDC4,2008-01-02,2026-09-10,1000.0,462.5361,-537.4639,-53.7464,38,29.1415,-28.2645
donchian_breakout_55_20_trend100,rompimento,BBSE3,2013-04-29,2026-09-10,1000.0,1010.0103,10.0103,1.001,25,30.0279,-7.7322
donchian_breakout_55_20_trend100,rompimento,BPAC11,2017-02-24,2026-09-10,1000.0,5312.347,4312.347,431.2347,16,128.1236,-16.1109
donchian_breakout_55_20_trend100,rompimento,BRAP4,2000-01-03,2026-09-10,1000.0,22041.3578,21041.3578,2104.1358,45,75.4978,-11.0924
donchian_breakout_55_20_trend100,rompimento,CMIG4,2000-01-03,2026-09-10,1000.0,798.1948,-201.8052,-20.1805,51,82.5445,-18.7097
donchian_breakout_55_20_trend100,rompimento,CPFE3,2000-01-03,2026-09-10,1000.0,991.3296,-8.6704,-0.867,34,70.5885,-36.0
donchian_breakout_55_20_trend100,rompimento,CPLE3,2000-01-03,2026-09-10,1000.0,7469.2197,6469.2197,646.922,44,53.8462,-14.366
donchian_breakout_55_20_trend100,rompimento,CSMG3,2006-02-08,2026-09-10,1000.0,1582.4492,582.4492,58.2449,42,93.8986,-15.6788
donchian_breakout_55_20_trend100,rompimento,CSNA3,2000-01-03,2026-09-10,1000.0,13879.799,12879.799,1287.9799,50,227.7311,-24.3854
donchian_breakout_55_20_trend100,rompimento,CYRE3,2000-01-03,2026-09-10,1000.0,11290.6244,10290.6244,1029.0624,43,112.5,-20.5851
donchian_breakout_55_20_trend100,rompimento,EGIE3,2002-03-01,2026-09-10,1000.0,840.0948,-159.9052,-15.9905,50,71.7277,-10.2967
donchian_breakout_55_20_trend100,rompimento,ENEV3,2007-12-14,2026-09-10,1000.0,4001.1272,3001.1272,300.1127,27,150.0,-22.8571
donchian_breakout_55_20_trend100,rompimento,ENGI11,2009-11-03,2026-09-10,1000.0,602.8633,-397.1367,-39.7137,38,33.971,-17.0909
donchian_breakout_55_20_trend100,rompimento,EQTL3,2008-04-07,2026-09-10,1000.0,1589.3635,589.3635,58.9363,34,34.9423,-32.7908
donchian_breakout_55_20_trend100,rompimento,GGBR4,2000-01-03,2026-09-10,1000.0,1238.6865,238.6865,23.8686,51,37.1724,-54.9168
donchian_breakout_55_20_trend100,rompimento,GOAU4,2000-01-03,2026-09-10,1000.0,33440.84,32440.84,3244.084,45,301.4853,-14.185
donchian_breakout_55_20_trend100,rompimento,HYPE3,2008-04-18,2026-09-10,1000.0,2174.0294,1174.0294,117.4029,34,136.421,-13.8499
donchian_breakout_55_20_trend100,rompimento,ITSA4,2000-01-03,2026-09-10,1000.0,2469.6141,1469.6141,146.9614,53,29.156,-16.1656
donchian_breakout_55_20_trend100,rompimento,ITUB4,2000-12-21,2026-09-10,1000.0,1281.5738,281.5738,28.1574,55,28.0457,-16.5807
donchian_breakout_55_20_trend100,rompimento,KLBN11,2014-01-23,2026-09-10,1000.0,1249.0194,249.0194,24.9019,19,22.1701,-11.442
donchian_breakout_55_20_trend100,rompimento,LREN3,2000-01-04,2026-09-10,1000.0,1370.0148,370.0148,37.0015,40,71.7979,-21.9609
donchian_breakout_55_20_trend100,rompimento,MGLU3,2011-05-02,2026-09-10,1000.0,11607.7919,10607.7919,1060.7792,23,328.9857,-25.4422
donchian_breakout_55_20_trend100,rompimento,MULT3,2007-07-27,2026-09-10,1000.0,1250.878,250.878,25.0878,32,53.9018,-13.3358
donchian_breakout_55_20_trend100,rompimento,PETR4,2000-01-03,2026-09-10,1000.0,2101.2566,1101.2566,110.1257,52,38.312,-19.8595
donchian_breakout_55_20_trend100,rompimento,PSSA3,2004-11-22,2026-09-10,1000.0,3940.0872,2940.0872,294.0087,36,69.5652,-17.5738
donchian_breakout_55_20_trend100,rompimento,RADL3,2000-01-06,2026-09-10,1000.0,151237.7756,150237.7756,15023.7776,38,991.0261,-25.6637
donchian_breakout_55_20_trend100,rompimento,RAIL3,2015-04-02,2026-09-10,1000.0,916.0995,-83.9005,-8.3901,21,44.9309,-14.602
donchian_breakout_55_20_trend100,rompimento,RENT3,2005-05-23,2026-09-10,1000.0,9278.2915,8278.2915,827.8291,35,195.1742,-16.5021
donchian_breakout_55_20_trend100,rompimento,SANB11,2009-10-07,2026-09-10,1000.0,938.1424,-61.8576,-6.1858,31,29.9203,-13.1943
donchian_breakout_55_20_trend100,rompimento,SBSP3,2000-01-03,2026-09-10,1000.0,2544.9485,1544.9485,154.4948,50,115.841,-16.022
donchian_breakout_55_20_trend100,rompimento,SMTO3,2007-02-12,2026-09-10,1000.0,1234.6805,234.6805,23.468,31,45.9627,-20.3013
donchian_breakout_55_20_trend100,rompimento,SUZB3,2004-08-05,2026-09-10,1000.0,1472.3898,472.3898,47.239,18,91.6854,-17.987
donchian_breakout_55_20_trend100,rompimento,TOTS3,2006-03-09,2026-09-10,1000.0,2112.5531,1112.5531,111.2553,33,156.8758,-13.8939
donchian_breakout_55_20_trend100,rompimento,UGPA3,2002-12-11,2026-09-10,1000.0,7352.526,6352.526,635.2526,21,95.9126,-5.7038
donchian_breakout_55_20_trend100,rompimento,USIM5,2000-01-03,2026-09-10,1000.0,24716.4448,23716.4448,2371.6445,46,172.7274,-39.0658
donchian_breakout_55_20_trend100,rompimento,VALE3,2000-01-03,2026-09-10,1000.0,11124.9384,10124.9384,1012.4938,44,55.03,-18.3275
donchian_breakout_55_20_trend100,rompimento,WEGE3,2000-01-03,2026-09-10,1000.0,25562.8154,24562.8154,2456.2815,43,119.0678,-22.3836
donchian_breakout_55_20_trend200,rompimento,ABEV3,2000-01-05,2026-09-10,1000.0,3110.3347,2110.3347,211.0335,50,46.3414,-13.8078
donchian_breakout_55_20_trend200,rompimento,B3SA3,2007-10-26,2026-09-10,1000.0,876.7204,-123.2796,-12.328,36,31.7135,-14.5197
donchian_breakout_55_20_trend200,rompimento,BBAS3,2000-01-03,2026-09-10,1000.0,2371.0701,1371.0701,137.107,47,59.8136,-19.8473
donchian_breakout_55_20_trend200,rompimento,BBDC4,2008-01-02,2026-09-10,1000.0,425.409,-574.591,-57.4591,35,29.1415,-33.3651
donchian_breakout_55_20_trend200,rompimento,BBSE3,2013-04-29,2026-09-10,1000.0,897.2703,-102.7297,-10.273,23,30.0279,-9.6664
donchian_breakout_55_20_trend200,rompimento,BPAC11,2017-02-24,2026-09-10,1000.0,3660.1969,2660.1969,266.0197,16,128.1236,-16.1109
