signal_strategy,decision_date,execution_date,uptrend_count,uptrend_tickers,management_eligible_count,management_eligible_tickers,selected_ticker,selected_score
rsi3_reversion_15_70,2021-11-30,2021-12-01,15,ABEV3;B3SA3;BBSE3;EGIE3;ENEV3;EQTL3;HYPE3;ITSA4;LREN3;MGLU3;RADL3;SBSP3;SMTO3;TOTS3;WEGE3,0,,,
rsi3_reversion_15_70,2021-12-30,2022-01-03,21,ABEV3;B3SA3;BBAS3;BBDC4;CMIG4;CPFE3;CSMG3;ENGI11;EQTL3;GGBR4;GOAU4;ITSA4;ITUB4;LREN3;PSSA3;RAIL3;RENT3;SMTO3;TOTS3;UGPA3;WEGE3,0,,,
rsi3_reversion_15_70,2022-01-31,2022-02-01,3,RAIL3;SUZB3;VALE3,1,SUZB3,SUZB3,0.008232758814427176
rsi3_reversion_15_70,2022-02-25,2022-03-02,14,BBDC4;CSNA3;CYRE3;GGBR4;GOAU4;ITSA4;KLBN11;LREN3;PSSA3;RAIL3;SANB11;SUZB3;USIM5;WEGE3,0,,,
rsi3_reversion_15_70,2022-03-31,2022-04-01,4,BRAP4;KLBN11;SMTO3;USIM5,2,BRAP4;SMTO3,BRAP4,0.2831864212134173
rsi3_reversion_15_70,2022-04-29,2022-05-02,28,B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;BRAP4;CSNA3;EGIE3;ENEV3;GGBR4;GOAU4;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;PSSA3;RADL3;RAIL3;RENT3;SANB11;SBSP3;SUZB3;TOTS3;UGPA3;USIM5;VALE3;WEGE3,2,BBSE3;SBSP3,BBSE3,0.1489027614903688
rsi3_reversion_15_70,2022-05-31,2022-06-01,2,CPFE3;CYRE3,0,,,
rsi3_reversion_15_70,2022-06-30,2022-07-01,16,BRAP4;CMIG4;CPFE3;CSNA3;CYRE3;ENGI11;EQTL3;GGBR4;GOAU4;ITUB4;KLBN11;LREN3;PSSA3;RAIL3;TOTS3;USIM5,0,,,
rsi3_reversion_15_70,2022-07-29,2022-08-01,0,,0,,,
rsi3_reversion_15_70,2022-08-31,2022-09-01,22,B3SA3;BBDC4;BBSE3;CMIG4;CPFE3;CPLE3;CSNA3;EGIE3;ENGI11;EQTL3;GGBR4;GOAU4;ITSA4;ITUB4;KLBN11;MULT3;RADL3;SMTO3;SUZB3;TOTS3;USIM5;WEGE3,4,CMIG4;CPFE3;CPLE3;MULT3,CPFE3,0.26819389624307344
rsi3_reversion_15_70,2022-09-30,2022-10-03,16,BBAS3;BBSE3;BPAC11;CMIG4;CPLE3;CSMG3;EGIE3;ENGI11;PSSA3;RADL3;RAIL3;RENT3;SMTO3;TOTS3;UGPA3;USIM5,1,RADL3,RADL3,0.11426192462782625
rsi3_reversion_15_70,2022-10-31,2022-11-01,6,BBDC4;CSMG3;GGBR4;PETR4;SANB11;SMTO3,2,BBDC4;CSMG3,CSMG3,0.45597540169851875
rsi3_reversion_15_70,2022-11-30,2022-12-01,12,BBAS3;BPAC11;CYRE3;ENEV3;ENGI11;ITUB4;KLBN11;MULT3;RADL3;RAIL3;RENT3;SUZB3,1,SUZB3,SUZB3,0.0021897676788388883
rsi3_reversion_15_70,2022-12-29,2023-01-02,4,ABEV3;GGBR4;GOAU4;SUZB3,0,,,
rsi3_reversion_15_70,2023-01-31,2023-02-01,6,ABEV3;BBDC4;CSMG3;ENEV3;KLBN11;SUZB3,0,,,
rsi3_reversion_15_70,2023-02-28,2023-03-01,17,BBDC4;BBSE3;BRAP4;CMIG4;CPLE3;ENEV3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;LREN3;MGLU3;RADL3;TOTS3;USIM5;VALE3,0,,,
rsi3_reversion_15_70,2023-03-31,2023-04-03,5,B3SA3;ENEV3;HYPE3;MGLU3;PSSA3,0,,,
rsi3_reversion_15_70,2023-04-28,2023-05-02,13,ABEV3;BRAP4;CSNA3;EQTL3;GGBR4;GOAU4;MGLU3;PETR4;SANB11;SBSP3;SUZB3;USIM5;VALE3,0,,,
rsi3_reversion_15_70,2023-05-31,2023-06-01,13,ABEV3;BRAP4;CMIG4;CPFE3;CSNA3;ENEV3;EQTL3;ITSA4;MGLU3;SANB11;USIM5;VALE3;WEGE3,3,EQTL3;ITSA4;MGLU3,EQTL3,0.18687081110703466
rsi3_reversion_15_70,2023-06-30,2023-07-03,10,BBDC4;BRAP4;CSNA3;ITSA4;ITUB4;KLBN11;MGLU3;SMTO3;SUZB3;VALE3,4,BBDC4;ITSA4;ITUB4;KLBN11,ITSA4,0.5730384499653914
rsi3_reversion_15_70,2023-07-31,2023-08-01,2,RENT3;SANB11,0,,,
rsi3_reversion_15_70,2023-08-31,2023-09-01,14,ABEV3;B3SA3;CPFE3;CPLE3;CSMG3;CYRE3;ENEV3;ENGI11;HYPE3;LREN3;MGLU3;MULT3;PSSA3;WEGE3,0,,,
rsi3_reversion_15_70,2023-09-29,2023-10-02,23,ABEV3;B3SA3;BBDC4;BPAC11;CMIG4;CPFE3;CSMG3;CSNA3;CYRE3;EGIE3;ENGI11;EQTL3;ITSA4;LREN3;MGLU3;MULT3;PSSA3;RAIL3;SANB11;SBSP3;TOTS3;UGPA3;VALE3,1,SBSP3,SBSP3,0.13868860177959103
rsi3_reversion_15_70,2023-10-31,2023-11-01,10,BBSE3;EGIE3;HYPE3;KLBN11;MGLU3;PETR4;RADL3;RENT3;SMTO3;SUZB3,1,PETR4,PETR4,0.022045095079734102
rsi3_reversion_15_70,2023-11-30,2023-12-01,4,BBSE3;CMIG4;GGBR4;GOAU4,0,,,
rsi3_reversion_15_70,2023-12-28,2024-01-02,1,TOTS3,1,TOTS3,TOTS3,0.05704206081679811
rsi3_reversion_15_70,2024-01-31,2024-02-01,13,ABEV3;B3SA3;BPAC11;CMIG4;CSMG3;EGIE3;ENGI11;HYPE3;ITUB4;PSSA3;RADL3;RENT3;WEGE3,1,CSMG3,CSMG3,0.1982139014876578
rsi3_reversion_15_70,2024-02-29,2024-03-01,4,CSMG3;PETR4;RAIL3;UGPA3,3,PETR4;RAIL3;UGPA3,UGPA3,0.1332296017911385
rsi3_reversion_15_70,2024-03-28,2024-04-01,9,ABEV3;BBSE3;CPLE3;ENGI11;EQTL3;ITSA4;MGLU3;TOTS3;VALE3,0,,,
rsi3_reversion_15_70,2024-04-30,2024-05-02,16,B3SA3;BBAS3;BBSE3;CMIG4;CPFE3;CSMG3;CYRE3;EQTL3;KLBN11;MGLU3;MULT3;RAIL3;RENT3;SBSP3;UGPA3;USIM5,1,CMIG4,CMIG4,0.06331002174460348
rsi3_reversion_15_70,2024-05-31,2024-06-03,31,ABEV3;B3SA3;BBAS3;BBSE3;BPAC11;BRAP4;CMIG4;CPLE3;CSNA3;CYRE3;ENGI11;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;MULT3;RADL3;RAIL3;RENT3;SANB11;SBSP3;SMTO3;UGPA3;USIM5;VALE3;WEGE3,3,CMIG4;GOAU4;ITSA4,CMIG4,0.09314321187007206
rsi3_reversion_15_70,2024-06-28,2024-07-01,3,B3SA3;BPAC11;CMIG4,0,,,
rsi3_reversion_15_70,2024-07-31,2024-08-01,15,ABEV3;B3SA3;BBAS3;BRAP4;CSNA3;EGIE3;ENEV3;ENGI11;EQTL3;GOAU4;MGLU3;PETR4;RENT3;SMTO3;USIM5,0,,,
rsi3_reversion_15_70,2024-08-30,2024-09-02,12,CMIG4;EGIE3;ENEV3;HYPE3;KLBN11;MGLU3;MULT3;RADL3;RAIL3;RENT3;SBSP3;UGPA3,5,CMIG4;EGIE3;ENEV3;MULT3;SBSP3,MULT3,0.2858680692535624
rsi3_reversion_15_70,2024-09-30,2024-10-01,22,B3SA3;BBAS3;BBSE3;CMIG4;CPLE3;CSMG3;CYRE3;EGIE3;ENGI11;EQTL3;HYPE3;KLBN11;LREN3;MGLU3;MULT3;RADL3;RAIL3;RENT3;SANB11;SBSP3;TOTS3;UGPA3,2,LREN3;MULT3,LREN3,0.15182641636694907
rsi3_reversion_15_70,2024-10-31,2024-11-01,7,BBAS3;BBDC4;CPLE3;ENEV3;HYPE3;PETR4;RADL3,0,,,
rsi3_reversion_15_70,2024-11-29,2024-12-02,15,B3SA3;BBAS3;BBDC4;BPAC11;CYRE3;EGIE3;EQTL3;HYPE3;ITSA4;ITUB4;MULT3;RENT3;SMTO3;TOTS3;UGPA3,0,,,
rsi3_reversion_15_70,2024-12-30,2025-01-02,24,ABEV3;BBDC4;BPAC11;BRAP4;CPLE3;CSMG3;CSNA3;EGIE3;EQTL3;GGBR4;GOAU4;ITSA4;ITUB4;LREN3;MGLU3;PETR4;PSSA3;RADL3;SANB11;SMTO3;SUZB3;USIM5;VALE3;WEGE3,1,SUZB3,SUZB3,0.14454226640804832
rsi3_reversion_15_70,2025-01-31,2025-02-03,0,,0,,,
rsi3_reversion_15_70,2025-02-28,2025-03-05,20,B3SA3;BBDC4;BPAC11;BRAP4;CYRE3;GOAU4;ITSA4;ITUB4;LREN3;MULT3;PETR4;PSSA3;RADL3;RAIL3;RENT3;SANB11;SBSP3;SMTO3;VALE3;WEGE3,1,SBSP3,SBSP3,0.12004067915234404
rsi3_reversion_15_70,2025-03-31,2025-04-01,16,BPAC11;CMIG4;CSMG3;CSNA3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;ITUB4;KLBN11;MULT3;PSSA3;RAIL3;SMTO3;WEGE3,4,BPAC11;EQTL3;ITUB4;PSSA3,ITUB4,0.25675780859089115
rsi3_reversion_15_70,2025-04-30,2025-05-02,3,BRAP4;MGLU3;SUZB3,0,,,
rsi3_reversion_15_70,2025-05-30,2025-06-02,10,ABEV3;B3SA3;BBAS3;BRAP4;CSNA3;KLBN11;PETR4;SUZB3;VALE3;WEGE3,1,B3SA3,B3SA3,0.13507313354322742
rsi3_reversion_15_70,2025-06-30,2025-07-01,8,ABEV3;CSNA3;EQTL3;GGBR4;GOAU4;RENT3;SMTO3;USIM5,0,,,
rsi3_reversion_15_70,2025-07-31,2025-08-01,9,ABEV3;BBDC4;BRAP4;CMIG4;EGIE3;LREN3;MULT3;VALE3;WEGE3,0,,,
rsi3_reversion_15_70,2025-08-29,2025-09-01,2,CPLE3;RAIL3,1,CPLE3,CPLE3,0.03298413494452929
rsi3_reversion_15_70,2025-09-30,2025-10-01,9,ABEV3;B3SA3;GGBR4;KLBN11;LREN3;MGLU3;PSSA3;SUZB3;USIM5,1,B3SA3,B3SA3,0.13308357644438745
rsi3_reversion_15_70,2025-10-31,2025-11-03,1,SMTO3,0,,,
rsi3_reversion_15_70,2025-11-28,2025-12-01,2,KLBN11;TOTS3,0,,,
rsi3_reversion_15_70,2025-12-30,2026-01-02,8,CPLE3;CSNA3;CYRE3;MGLU3;MULT3;RAIL3;TOTS3;WEGE3,2,CSNA3;WEGE3,WEGE3,0.37861634594716803
rsi3_reversion_15_70,2026-01-30,2026-02-02,2,CPFE3;SUZB3,0,,,
rsi3_reversion_15_70,2026-02-27,2026-03-02,8,BBSE3;CSMG3;CYRE3;GGBR4;GOAU4;MGLU3;UGPA3;WEGE3,3,CSMG3;CYRE3;UGPA3,CSMG3,0.28711142322803995
rsi3_reversion_15_70,2026-03-31,2026-04-01,3,BBAS3;LREN3;MGLU3,0,,,
rsi3_reversion_15_70,2026-04-30,2026-05-04,34,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CSNA3;CYRE3;EGIE3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;MULT3;PSSA3;RADL3;RAIL3;RENT3;SANB11;SBSP3;SMTO3;SUZB3;TOTS3;VALE3;WEGE3,16,B3SA3;BBDC4;BPAC11;BRAP4;CMIG4;CPFE3;CPLE3;EGIE3;ENGI11;EQTL3;ITSA4;ITUB4;MULT3;RENT3;SBSP3;VALE3,EGIE3,0.37151601484434277
rsi3_reversion_15_70,2026-05-29,2026-06-01,12,CMIG4;CYRE3;ENGI11;EQTL3;GOAU4;MGLU3;MULT3;PETR4;RADL3;RAIL3;SMTO3;UGPA3,1,SMTO3,SMTO3,0.18923455666356506
rsi3_reversion_15_70,2026-06-30,2026-07-01,5,CSNA3;GGBR4;GOAU4;SUZB3;USIM5,0,,,
rsi3_reversion_15_70,2026-07-31,2026-08-03,5,CPFE3;EGIE3;SBSP3;SMTO3;USIM5,0,,,
rsi3_reversion_15_70,2026-08-31,2026-09-01,0,,0,,,
rsi5_reversion_20_65,2017-02-24,2017-03-01,3,RADL3;SMTO3;USIM5,0,,,
rsi5_reversion_20_65,2017-03-31,2017-04-03,8,CPLE3;CSMG3;CSNA3;EGIE3;GGBR4;GOAU4;PSSA3;SANB11,0,,,
rsi5_reversion_20_65,2017-04-28,2017-05-02,8,BBAS3;CMIG4;CPLE3;CSMG3;CSNA3;EGIE3;SBSP3;VALE3,0,,,
rsi5_reversion_20_65,2017-05-31,2017-06-01,16,BBAS3;BBDC4;BPAC11;CMIG4;CYRE3;EGIE3;ENEV3;ENGI11;GOAU4;HYPE3;ITSA4;ITUB4;LREN3;MULT3;RENT3;SANB11,0,,,
rsi5_reversion_20_65,2017-06-30,2017-07-03,5,BBAS3;CPLE3;HYPE3;PETR4;WEGE3,0,,,
rsi5_reversion_20_65,2017-07-31,2017-08-01,1,CSMG3,1,CSMG3,CSMG3,0.5429040069044905
rsi5_reversion_20_65,2017-08-31,2017-09-01,1,ENGI11,0,,,
rsi5_reversion_20_65,2017-09-29,2017-10-02,12,BBDC4;BRAP4;CMIG4;CSMG3;CSNA3;CYRE3;EQTL3;GGBR4;GOAU4;MULT3;RENT3;VALE3,4,BBDC4;CSMG3;CSNA3;CYRE3,CSNA3,0.24265429042311282
rsi5_reversion_20_65,2017-10-31,2017-11-01,14,ABEV3;BBAS3;BBDC4;CPLE3;CSMG3;CSNA3;ENEV3;ENGI11;GOAU4;ITSA4;ITUB4;MGLU3;PSSA3;SBSP3,0,,,
rsi5_reversion_20_65,2017-11-30,2017-12-01,10,BBAS3;BPAC11;CPFE3;EGIE3;KLBN11;PETR4;SMTO3;SUZB3;TOTS3;UGPA3,0,,,
rsi5_reversion_20_65,2017-12-29,2018-01-02,1,KLBN11,0,,,
rsi5_reversion_20_65,2018-01-31,2018-02-01,3,ENEV3;RADL3;WEGE3,0,,,
rsi5_reversion_20_65,2018-02-28,2018-03-01,4,ENEV3;HYPE3;RADL3;UGPA3,0,,,
rsi5_reversion_20_65,2018-03-29,2018-04-02,11,BBAS3;BRAP4;CSNA3;ENEV3;GGBR4;GOAU4;RADL3;SBSP3;TOTS3;VALE3;WEGE3,0,,,
rsi5_reversion_20_65,2018-04-30,2018-05-02,7,CYRE3;EGIE3;ENEV3;HYPE3;LREN3;PSSA3;UGPA3,0,,,
rsi5_reversion_20_65,2018-05-30,2018-06-01,26,ABEV3;B3SA3;BBAS3;BBDC4;BPAC11;BRAP4;CPLE3;CSMG3;CSNA3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;ITSA4;ITUB4;KLBN11;LREN3;MULT3;PETR4;PSSA3;SANB11;SBSP3;TOTS3;UGPA3;USIM5,0,,,
rsi5_reversion_20_65,2018-06-29,2018-07-02,11,ABEV3;BBDC4;BBSE3;BRAP4;CPFE3;CSMG3;ITSA4;ITUB4;KLBN11;SANB11;SBSP3,0,,,
rsi5_reversion_20_65,2018-07-31,2018-08-01,1,CPFE3,0,,,
rsi5_reversion_20_65,2018-08-31,2018-09-03,13,B3SA3;BBAS3;BBDC4;CYRE3;ITSA4;ITUB4;MULT3;PETR4;RAIL3;RENT3;SANB11;TOTS3;USIM5,0,,,
rsi5_reversion_20_65,2018-09-28,2018-10-01,6,CSMG3;KLBN11;MGLU3;SMTO3;SUZB3;UGPA3,0,,,
rsi5_reversion_20_65,2018-10-31,2018-11-01,5,ABEV3;BPAC11;BRAP4;RADL3;SUZB3,0,,,
rsi5_reversion_20_65,2018-11-30,2018-12-03,7,BRAP4;CSNA3;GOAU4;KLBN11;RADL3;SMTO3;VALE3,0,,,
rsi5_reversion_20_65,2018-12-28,2019-01-02,10,ABEV3;B3SA3;CPLE3;EGIE3;GGBR4;HYPE3;PETR4;PSSA3;SMTO3;WEGE3,2,B3SA3;CPLE3,CPLE3,0.27063990646906694
rsi5_reversion_20_65,2019-01-31,2019-02-01,2,BRAP4;VALE3,0,,,
rsi5_reversion_20_65,2019-02-28,2019-03-01,6,ABEV3;BBSE3;ENGI11;EQTL3;HYPE3;SANB11,0,,,
rsi5_reversion_20_65,2019-03-29,2019-04-01,16,ABEV3;BBAS3;BBDC4;CPFE3;HYPE3;ITSA4;ITUB4;KLBN11;LREN3;MULT3;PSSA3;RAIL3;RENT3;SANB11;UGPA3;WEGE3,0,,,
rsi5_reversion_20_65,2019-04-30,2019-05-02,4,GGBR4;PETR4;UGPA3;USIM5,0,,,
rsi5_reversion_20_65,2019-05-31,2019-06-03,1,SUZB3,0,,,
rsi5_reversion_20_65,2019-06-28,2019-07-01,1,PSSA3,0,,,
rsi5_reversion_20_65,2019-07-31,2019-08-01,12,BBDC4;BRAP4;CMIG4;CPLE3;GGBR4;GOAU4;ITSA4;KLBN11;PETR4;SANB11;USIM5;VALE3,1,CPLE3,CPLE3,0.09738768588921759
rsi5_reversion_20_65,2019-08-30,2019-09-02,7,ABEV3;BPAC11;ENGI11;MULT3;SMTO3;SUZB3;UGPA3,0,,,
rsi5_reversion_20_65,2019-09-30,2019-10-01,2,CPLE3;SBSP3,0,,,
rsi5_reversion_20_65,2019-10-31,2019-11-01,4,CMIG4;CSNA3;RAIL3;SMTO3,0,,,
rsi5_reversion_20_65,2019-11-29,2019-12-02,3,BBDC4;HYPE3;SANB11,0,,,
rsi5_reversion_20_65,2019-12-30,2020-01-02,1,B3SA3,0,,,
rsi5_reversion_20_65,2020-01-31,2020-02-03,10,BBSE3;BRAP4;CSNA3;HYPE3;ITSA4;ITUB4;PETR4;RAIL3;SANB11;VALE3,0,,,
rsi5_reversion_20_65,2020-02-28,2020-03-02,28,ABEV3;BBAS3;BBDC4;BBSE3;BPAC11;CPFE3;CSMG3;CSNA3;CYRE3;EGIE3;ENGI11;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;LREN3;MGLU3;MULT3;PETR4;PSSA3;RENT3;SANB11;SBSP3;TOTS3;UGPA3;USIM5;VALE3,1,HYPE3,HYPE3,0.015639390996418
rsi5_reversion_20_65,2020-03-31,2020-04-01,12,ABEV3;B3SA3;BRAP4;CMIG4;CPFE3;CPLE3;ENEV3;ENGI11;EQTL3;MULT3;RADL3;SMTO3,0,,,
rsi5_reversion_20_65,2020-04-30,2020-05-04,2,ABEV3;BBAS3,0,,,
rsi5_reversion_20_65,2020-05-29,2020-06-01,0,,0,,,
rsi5_reversion_20_65,2020-06-30,2020-07-01,1,MULT3,0,,,
rsi5_reversion_20_65,2020-07-31,2020-08-03,1,CSMG3,0,,,
rsi5_reversion_20_65,2020-08-31,2020-09-01,9,ABEV3;B3SA3;BPAC11;ENGI11;EQTL3;HYPE3;ITSA4;RADL3;SBSP3,0,,,
rsi5_reversion_20_65,2020-09-30,2020-10-01,17,BBAS3;BBDC4;BPAC11;CPLE3;EGIE3;EQTL3;ITSA4;KLBN11;LREN3;MULT3;PETR4;PSSA3;RAIL3;SANB11;SMTO3;UGPA3;USIM5,0,,,
rsi5_reversion_20_65,2020-10-30,2020-11-03,12,ABEV3;BBSE3;CMIG4;CPLE3;CSMG3;CYRE3;HYPE3;LREN3;MULT3;RAIL3;SMTO3;UGPA3,0,,,
rsi5_reversion_20_65,2020-11-30,2020-12-01,4,CSMG3;MGLU3;PSSA3;WEGE3,0,,,
rsi5_reversion_20_65,2020-12-30,2021-01-04,0,,0,,,
rsi5_reversion_20_65,2021-01-29,2021-02-01,14,BBAS3;BBDC4;BRAP4;CMIG4;CPLE3;CSMG3;CYRE3;GOAU4;ITSA4;ITUB4;SANB11;SBSP3;UGPA3;USIM5,0,,,
rsi5_reversion_20_65,2021-02-26,2021-03-01,21,ABEV3;B3SA3;BBAS3;BBSE3;CMIG4;CPFE3;CPLE3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;LREN3;MULT3;PETR4;PSSA3;RADL3;RAIL3;RENT3;SBSP3;UGPA3,1,ENEV3,ENEV3,0.10614897995292223
rsi5_reversion_20_65,2021-03-31,2021-04-01,2,MGLU3;TOTS3,0,,,
rsi5_reversion_20_65,2021-04-30,2021-05-03,7,ABEV3;BBSE3;CPLE3;CYRE3;ENEV3;MGLU3;WEGE3,0,,,
rsi5_reversion_20_65,2021-05-31,2021-06-01,8,B3SA3;BRAP4;CSNA3;GGBR4;GOAU4;SBSP3;SUZB3;USIM5,0,,,
rsi5_reversion_20_65,2021-06-30,2021-07-01,21,ABEV3;BBAS3;BBDC4;BBSE3;CMIG4;CPFE3;CSMG3;CYRE3;EGIE3;ENGI11;GOAU4;HYPE3;ITSA4;ITUB4;MULT3;PSSA3;RADL3;RAIL3;SANB11;SBSP3;SMTO3,4,ITSA4;ITUB4;PSSA3;SMTO3,ITSA4,0.14716946857538446
rsi5_reversion_20_65,2021-07-30,2021-08-02,13,B3SA3;BPAC11;CYRE3;EGIE3;ENGI11;KLBN11;LREN3;MGLU3;RENT3;SMTO3;SUZB3;TOTS3;UGPA3,0,,,
rsi5_reversion_20_65,2021-08-31,2021-09-01,11,BPAC11;BRAP4;CSNA3;ENEV3;GGBR4;GOAU4;HYPE3;MULT3;RAIL3;USIM5;VALE3,0,,,
rsi5_reversion_20_65,2021-09-30,2021-10-01,18,BBDC4;CSNA3;CYRE3;EGIE3;GGBR4;GOAU4;HYPE3;ITUB4;KLBN11;LREN3;MGLU3;MULT3;PSSA3;RADL3;RAIL3;SANB11;SUZB3;VALE3,0,,,
rsi5_reversion_20_65,2021-10-29,2021-11-01,15,CMIG4;CPFE3;CPLE3;CSNA3;ENEV3;ENGI11;EQTL3;ITUB4;MGLU3;MULT3;RAIL3;RENT3;SBSP3;USIM5;VALE3,0,,,
rsi5_reversion_20_65,2021-11-30,2021-12-01,14,ABEV3;B3SA3;BBSE3;BPAC11;ENEV3;GOAU4;HYPE3;ITSA4;LREN3;MGLU3;PSSA3;SMTO3;TOTS3;WEGE3,0,,,
rsi5_reversion_20_65,2021-12-30,2022-01-03,8,BBAS3;BRAP4;CMIG4;EQTL3;RENT3;SANB11;TOTS3;WEGE3,0,,,
rsi5_reversion_20_65,2022-01-31,2022-02-01,1,SUZB3,1,SUZB3,SUZB3,0.008232758814427176
rsi5_reversion_20_65,2022-02-25,2022-03-02,9,BBDC4;CSNA3;CYRE3;GGBR4;GOAU4;KLBN11;SANB11;SUZB3;USIM5,0,,,
rsi5_reversion_20_65,2022-03-31,2022-04-01,2,CSNA3;USIM5,0,,,
rsi5_reversion_20_65,2022-04-29,2022-05-02,24,B3SA3;BBDC4;BRAP4;CSNA3;CYRE3;ENEV3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;RADL3;RAIL3;RENT3;SANB11;SBSP3;SUZB3;UGPA3;USIM5;VALE3;WEGE3,1,SBSP3,SBSP3,0.03956044338301591
rsi5_reversion_20_65,2022-05-31,2022-06-01,0,,0,,,
rsi5_reversion_20_65,2022-06-30,2022-07-01,32,B3SA3;BBAS3;BBDC4;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CSNA3;CYRE3;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;MULT3;PETR4;PSSA3;RADL3;RAIL3;SANB11;SBSP3;SMTO3;SUZB3;TOTS3;UGPA3;USIM5;VALE3,0,,,
rsi5_reversion_20_65,2022-07-29,2022-08-01,1,VALE3,0,,,
rsi5_reversion_20_65,2022-08-31,2022-09-01,7,CMIG4;EGIE3;ENGI11;EQTL3;KLBN11;MULT3;SUZB3,2,CMIG4;MULT3,CMIG4,0.2672461068419287
rsi5_reversion_20_65,2022-09-30,2022-10-03,10,BBSE3;BPAC11;CMIG4;CPLE3;EGIE3;ENGI11;PETR4;RAIL3;UGPA3;USIM5,0,,,
rsi5_reversion_20_65,2022-10-31,2022-11-01,4,CYRE3;MGLU3;PETR4;SANB11,1,CYRE3,CYRE3,0.1716959722662439
rsi5_reversion_20_65,2022-11-30,2022-12-01,13,B3SA3;BBDC4;BPAC11;ENEV3;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;MULT3;RADL3;RENT3;SUZB3,1,SUZB3,SUZB3,0.0021897676788388883
rsi5_reversion_20_65,2022-12-29,2023-01-02,7,ABEV3;CPLE3;EGIE3;ENEV3;GGBR4;MGLU3;SUZB3,0,,,
rsi5_reversion_20_65,2023-01-31,2023-02-01,2,ABEV3;SUZB3,0,,,
rsi5_reversion_20_65,2023-02-28,2023-03-01,13,B3SA3;BRAP4;CMIG4;CPFE3;CPLE3;GGBR4;GOAU4;HYPE3;LREN3;MGLU3;RADL3;USIM5;VALE3,0,,,
rsi5_reversion_20_65,2023-03-31,2023-04-03,12,B3SA3;BBSE3;CYRE3;ENEV3;HYPE3;KLBN11;LREN3;MGLU3;PSSA3;SBSP3;SUZB3;VALE3,0,,,
rsi5_reversion_20_65,2023-04-28,2023-05-02,8,ABEV3;BRAP4;GOAU4;HYPE3;PETR4;SBSP3;SUZB3;VALE3,0,,,
rsi5_reversion_20_65,2023-05-31,2023-06-01,7,BBSE3;CMIG4;CPFE3;CSNA3;SANB11;USIM5;WEGE3,0,,,
rsi5_reversion_20_65,2023-06-30,2023-07-03,6,BBDC4;BBSE3;BRAP4;MGLU3;SMTO3;SUZB3,1,BBDC4,BBDC4,0.24751810503529856
rsi5_reversion_20_65,2023-07-31,2023-08-01,4,LREN3;MULT3;RENT3;SANB11,0,,,
rsi5_reversion_20_65,2023-08-31,2023-09-01,14,ABEV3;B3SA3;BBDC4;BBSE3;CPFE3;CSNA3;ENGI11;GOAU4;HYPE3;ITSA4;LREN3;MGLU3;MULT3;WEGE3,0,,,
rsi5_reversion_20_65,2023-09-29,2023-10-02,13,ABEV3;B3SA3;BBDC4;BPAC11;CPFE3;CSMG3;CYRE3;EGIE3;MGLU3;RAIL3;RENT3;SANB11;USIM5,0,,,
rsi5_reversion_20_65,2023-10-31,2023-11-01,14,BBSE3;CMIG4;EGIE3;GOAU4;HYPE3;KLBN11;LREN3;MGLU3;PSSA3;RADL3;RENT3;SMTO3;SUZB3;TOTS3,0,,,
rsi5_reversion_20_65,2023-11-30,2023-12-01,1,CMIG4,0,,,
rsi5_reversion_20_65,2023-12-28,2024-01-02,1,SMTO3,0,,,
rsi5_reversion_20_65,2024-01-31,2024-02-01,18,ABEV3;B3SA3;BBDC4;BRAP4;EGIE3;ENEV3;ENGI11;HYPE3;ITUB4;LREN3;PSSA3;RADL3;RENT3;SANB11;SUZB3;TOTS3;VALE3;WEGE3,0,,,
rsi5_reversion_20_65,2024-02-29,2024-03-01,1,MULT3,0,,,
rsi5_reversion_20_65,2024-03-28,2024-04-01,10,ABEV3;BBSE3;BRAP4;CPLE3;CSNA3;ENGI11;TOTS3;UGPA3;USIM5;VALE3,0,,,
rsi5_reversion_20_65,2024-04-30,2024-05-02,19,B3SA3;BBAS3;CPFE3;CSMG3;CSNA3;CYRE3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;KLBN11;MGLU3;MULT3;RADL3;RAIL3;SUZB3;UGPA3;USIM5,0,,,
